report_month,vp,loan_number,fund_date,state,product_bucket_group,purpose,loan_amount,revenue_total_loan_level,expense_total_loan_level,los_revenue_amt,gl_fee_income_amt,gl_gos_amt,gl_oi_amt,gl_exception_amt,los_exception_amt,llr_amt,corporate_allocation_amt,source_row_count_under_loan_key
2025-01-01,Betty Hernandez,805417175,2025-01-24,IL,Conventional,Purchase,300000,455.333,-177.5,181,-24.667,168,131,,0,-3,-174.5,2
2025-01-01,Linda Scott,4450085372,2025-01-24,TN,Government,Purchase,490845,625.7196,-109.6527,192.6,34.3194,184.9999,150.0001,31.9001,31.9001,-2.9999,-106.6528,1
2025-01-01,Elizabeth White,2134960885,2025-01-24,WI,Conventional,Purchase,407000,555.9088,-131.6241,241.4,77.3088,130,115.6,-4.2,-4.2,-3,-128.6241,1
2025-01-01,Emily Davis,3698859647,2025-01-24,MA,Conventional,Purchase,252000,268.1226,-210.7381,90,45.3226,61,70,0.9,0.9,-3,-207.7381,3
2025-01-01,Charles Sanchez,6906664620,2025-01-15,IL,Government,Purchase,541292,563.3461,-99.713,279.8,-1.0538,182.9999,90,5.8,5.8,-3,-96.713,2
2025-01-01,Sarah Brown,1949961327,2025-01-24,IL,Conventional,Purchase,152500,605.0943,-346.2787,253,87.5934,183.5003,78,1.5003,1.5003,-3,-343.2787,5
2025-01-01,Kimberly Johnson,6360415460,2025-01-24,MA,Government,Purchase,569494,591.1872,-94.9237,282,9.2872,189.0001,68.4999,21.2,21.2,-3,-91.9237,2
2025-01-01,Karen Allen,6895421558,2025-01-24,SC,Jumbo,Purchase,1999000,92.2863,-29.1881,36.7,3.5863,50,15,-6.5,-6.5,-3,-26.1881,4
2025-01-01,Sandra Robinson,4616818160,2025-01-24,OH,Government,Purchase,220924,567.1678,-239.9594,250,59.1683,159.9998,121.9999,-12.0001,-12.0001,-3.0001,-236.9593,4
2025-01-01,Donald Scott,9126941510,2025-01-24,OH,Conventional,Purchase,520000,290.0087,-103.6731,153,24.0087,156,80.8,-61.9,-61.9,-3,-100.6731,6
2025-01-01,Emily Davis,4130320753,2025-01-24,MA,Conventional,Purchase,30000,-631.3633,-3,0,-84.6633,,,,-546.7,-3,,2
2025-01-01,Anthony Wilson,8399940562,2025-01-24,SC,Government,Purchase,306839,656.9226,-173.6105,272.5,42.3228,264.4999,140.0001,-31.2001,-31.2001,-2.9999,-170.6106,1
2025-01-01,Ashley Taylor,4327656920,2025-01-24,WA,Conventional,Purchase,750000,533.4581,-72.8,284,20.9581,135.5,92.4,0.3,0.3,-3,-69.8,8
2025-01-01,Donald Torres,616588971,2025-01-24,NJ,Conventional,Cash-Out Refinance,140000,315.2464,-376.9286,88.4,72.6464,117.6,65,-14.2,-14.2,-3,-373.9286,10
2025-01-01,Jessica Sanchez,1553374797,2025-01-24,IL,Conventional,Purchase,169653,445.7615,-311.5712,200,64.9614,160.0001,109.9998,-44.5999,-44.5999,-3.0002,-308.571,1
2025-01-01,Kimberly Nguyen,4804116617,2025-01-24,SC,Conventional,Purchase,228000,444.286,-232.6053,102.2,68.486,159,135,-10.2,-10.2,-3,-229.6053,2
2025-01-01,Joshua King,1873804524,2025-01-24,NY,Conventional,Purchase,750500,407.8289,-72.7535,195.2,18.0287,102.5001,93.3001,-0.6,-0.6,-3,-69.7535,4
2025-01-01,Mary Flores,9605831739,2025-01-24,OH,Conventional,Purchase,8050,-2354.3726,-3.0062,0,-317.0683,,,,-2037.3043,-3.0062,,2
2025-01-01,Emily Davis,1326182058,2025-01-24,MA,Conventional,Purchase,552500,381.5269,-97.7511,183.8,17.9271,116,70,-3.1001,-3.1001,-3,-94.7511,3
2025-01-01,Joseph Ramirez,6302304757,2025-01-24,MN,Conventional,Purchase,328000,206.425,-162.6037,-14.1,38.325,158,104,-39.9,-39.9,-3,-159.6037,3
2025-01-01,Patricia Smith,3910797012,2025-01-24,AL,Conventional,Purchase,140000,425.7222,-376.9286,86.9,83.5222,171.7,80,1.8,1.8,-3,-373.9286,1
2025-01-01,Mark Jones,4246887995,2025-01-24,TN,Government,Purchase,442612,513.5791,-121.275,174.3,26.5793,217.5,100,-2.4001,-2.4001,-2.9999,-118.2751,4
2025-01-01,Matthew Jackson,9347352075,2025-01-24,OH,Conventional,Purchase,441000,469.2141,-121.7075,163.4,29.0141,148,102,13.4,13.4,-3,-118.7075,6
2025-01-01,John Hill,6528584069,2025-01-24,AZ,Jumbo,Purchase,464796,402.1579,-115.6301,14.2,29.9581,131.4,129,48.7999,48.7999,-3,-112.6301,1
2025-01-01,Daniel Martin,8893242691,2025-01-24,PA,Conventional,Purchase,256500,492.0684,-207.0936,162.3,47.2682,176.5002,106,,0,-3,-204.0936,7
2025-01-01,Kimberly Wright,4985332782,2025-01-24,NJ,Government,Purchase,309294,615.4412,-172.2565,251.3,16.0411,254.4999,100,-3.1999,-3.1999,-3.0001,-169.2564,9
2025-01-01,Patricia Johnson,5713877323,2025-01-24,MN,Government,Purchase,227692,564.9224,-232.916,232.5,-14.1775,246.4,140.0001,-19.9001,-19.9001,-3.0001,-229.9159,3
2025-01-01,Jennifer Gonzalez,4225860085,2025-01-24,IL,Conventional,Purchase,468750,528.3484,-114.6801,263,26.3482,158,84,-1.4999,-1.4999,-3.0001,-111.68,5
2025-01-01,Jennifer Jones,6282143227,2025-01-24,NJ,Conventional,Purchase,1000000,353.1692,-55.35,170.9,1.5692,86.5,60,17.1,17.1,-3,-52.35,2
2025-01-01,Donald Thompson,6222322463,2025-01-17,PA,Conventional,Purchase,205004,533.9553,-258.3608,249,75.3551,188.0002,83.9998,-31.1999,-31.1999,-2.9999,-255.3609,6
2025-01-01,Margaret Martin,2025672741,2025-01-24,NJ,Conventional,Purchase,139900,810.4234,-377.1959,302.7,196.4239,195.1001,99,8.5997,8.5997,-3,-374.1959,2
2025-01-01,Paul Williams,6293563234,2025-01-24,IL,Conventional,Purchase,304800,561.0437,-174.752,251.5,51.3435,168,75,7.6001,7.6001,-3,-171.752,4
2025-01-01,Paul Taylor,8503623286,2025-01-24,MA,Conventional,Purchase,522000,359.1598,-103.2874,153.3,30.8598,111,72,-4,-4,-3,-100.2874,2
2025-01-01,Sarah Thomas,6589749306,2025-01-17,NC,Government,Purchase,441091,521.6354,-121.6831,258.1,-2.1646,160.5,90,7.6,7.6,-3.0001,-118.683,4
2025-01-01,Elizabeth Jackson,9526304099,2025-01-24,NC,Conventional,Purchase,350000,568.0131,-152.5714,268.4,36.7131,173.9,100,-5.5,-5.5,-3,-149.5714,1
2025-01-01,Donna Thomas,8217868741,2025-01-24,MT,Conventional,Purchase,279000,619.3459,-190.6344,278.4,57.1459,183,90,5.4,5.4,-3,-187.6344,2
2025-01-01,Kimberly Johnson,1661043802,2025-01-24,MA,Conventional,Purchase,1065000,183.4024,-52.1549,76,7.5024,71.5,36.6,-4.1,-4.1,-3,-49.1549,4
2025-01-01,Sarah Wilson,3362910039,2025-01-17,PA,Conventional,Purchase,271200,487.2613,-196.031,150.8,56.4613,189,91,,0,-3,-193.031,5
2025-01-01,Barbara Miller,6781290766,2025-01-24,NE,Conventional,Purchase,236000,347.0297,-224.822,175,-2.9703,,175,,,-3,-221.822,3
2025-01-01,Anthony Taylor,7586570319,2025-01-17,IL,Conventional,Purchase,111453,605.1547,-472.7051,200,104.1551,160.0002,60.0002,40.4996,40.4996,-3.0004,-469.7047,2
2025-01-01,Elizabeth Torres,4845564315,2025-01-17,IL,Conventional,Purchase,227950,741.5847,-232.6558,313.5,91.8846,206.4001,115.0002,7.3999,7.3999,-3.0002,-229.6556,3
2025-01-01,John Anderson,5359684399,2025-01-24,IL,Government,Purchase,372135,474.3924,-143.6748,175,35.9926,160,103,0.1999,0.1999,-3,-140.6748,4
2025-01-01,Patricia Flores,1178507109,2025-01-17,IL,Conventional,Purchase,237000,730.1274,-223.8861,255.3,61.0274,213,126,37.4,37.4,-3,-220.8861,2
2025-01-01,Matthew Garcia,8078109466,2025-01-24,PA,Conventional,Purchase,521910,500.9242,-103.3046,173,18.4244,128.4999,95.0001,42.9999,42.9999,-2.9999,-100.3047,12
2025-01-01,Paul Torres,5944144294,2025-01-17,NC,Conventional,Purchase,285000,478.8681,-186.6842,210,45.0681,143,52,15,13.8,-3,-183.6842,1
2025-01-01,Anthony Clark,4292828197,2025-01-17,MN,Conventional,Purchase,432250,542.7195,-124.1106,214.7,17.6192,145.0001,160,2.7001,2.7001,-3.0001,-121.1105,1
2025-01-01,Karen King,3197928475,2025-01-17,NJ,Conventional,Purchase,60000,653.68,-875.5,239.7,211.48,122.3,90,-4.9,-4.9,-3,-872.5,5
2025-01-01,Susan Miller,1653059880,2025-01-17,CT,Conventional,Purchase,460000,404.7878,-116.8043,203.9,29.0878,158,78,-32.1,-32.1,-3,-113.8043,4
2025-01-01,William Nguyen,2212826639,2025-01-17,MA,Conventional,Purchase,360000,456.6647,-148.4167,167.9,37.9647,155,90,2.9,2.9,-3,-145.4167,2
2025-01-01,Michelle Torres,9607318991,2025-01-24,IL,Conventional,Purchase,650000,391.4325,-83.5385,199.5,15.1325,136,86.2,-22.7,-22.7,-3,-80.5385,1
2025-01-01,Joshua Perez,6644790038,2025-01-17,PA,Government,Purchase,358388,701.3114,-149.0708,315.2,19.6114,246.4999,120.0001,,0,-3.0001,-146.0707,3
2025-01-01,Joshua Brown,2422737468,2025-01-17,MN,Conventional,Purchase,390000,365.3072,-137.2308,109.2,34.5072,135,120,-16.7,-16.7,-3,-134.2308,4
2025-01-01,Matthew Moore,5637758219,2025-01-17,NY,Conventional,Purchase,400000,371.4515,-133.875,184.1,40.1515,150,79,-40.9,-40.9,-3,-130.875,4
2025-01-01,Ashley Sanchez,7411253458,2025-01-17,NJ,Conventional,Purchase,410000,326.4424,-130.6829,157.4,32.2424,120,62,-22.6,-22.6,-3,-127.6829,2
2025-01-01,Anthony Gonzalez,9503250196,2025-01-17,MD,Conventional,Purchase,470450,343.9589,-114.2765,116.4,31.3589,123.0001,82.9999,-4.9,-4.9,-3.0001,-111.2764,4
2025-01-01,Richard Miller,7517754307,2025-01-17,TN,Government,Purchase,589132,461.757,-91.8595,249.2,10.6569,196.4999,100,-47.2999,-47.2999,-3,-88.8595,5
2025-01-01,Michael Lewis,19998823,2025-01-17,MA,Conventional,Purchase,300000,489.4623,-177.5,218.7,55.3623,148,90,-11.3,-11.3,-3,-174.5,6
2025-01-01,Lisa Lopez,7549663710,2025-01-17,IN,Conventional,Purchase,145403,584.5325,-363.0337,196.7,107.6326,155.1997,125.0002,,0,-2.9999,-360.0338,3
2025-01-01,Mary Lee,4072245531,2025-01-17,CO,Conventional,Purchase,599920,-262.584,-90.2617,-374.7,24.5161,121.9999,75,-54.7,-54.7,-3.0001,-87.2616,1
2025-01-01,Linda King,1085381070,2025-01-17,MA,Conventional,Purchase,550000,329.7573,-98.1818,166.7,15.4573,104,81.8,-19.1,-19.1,-3,-95.1818,5
2025-01-01,Christopher Walker,8215377053,2025-01-17,PA,Government,NoCash-Out Refinance,423839,479.0518,-126.5139,186.9,32.0518,231.4999,66.0001,-18.7,-18.7,-3,-123.5139,12
2025-01-01,Linda King,6610558388,2025-01-17,MA,Jumbo,Purchase,1440000,177.4844,-39.3542,93.7,7.8844,48.9,62.6,-17.8,-17.8,-3,-36.3542,23
2025-01-01,Richard Martinez,9184900448,2025-01-17,OH,Conventional,Purchase,178500,520.6482,-296.2773,179.2,89.0482,168.4,84,,0,-3,-293.2773,9
2025-01-01,Thomas Hill,5150080102,2025-01-17,WA,Government,Purchase,843568,344.1097,-65.0578,164.4,-5.8903,127,35.6,1.8,21.2,-3,-62.0578,7
2025-01-01,Sarah Brown,4423962569,2025-01-17,IL,Conventional,Purchase,260000,532.4869,-204.3462,239.5,40.9869,159,78,7.5,7.5,-3,-201.3462,6
2025-01-01,Sandra Jackson,3857520022,2025-01-17,TX,Government,Purchase,260200,786.6196,-204.1914,349.2,22.02,287,110,9.1998,9.1998,-3,-201.1914,4
2025-01-01,Margaret Allen,2548108265,2025-01-17,OH,Government,Purchase,260200,627.5626,-204.1914,298.3,53.1622,236.5,84,-22.1998,-22.1998,-3,-201.1914,11
2025-01-01,Susan Nguyen,4361336669,2025-01-17,ID,Government,Purchase,564712,631.6223,-95.702,295.1,26.5224,192,119.9999,-1,-1,-2.9999,-92.7021,4
2025-01-01,Betty Lopez,7688324897,2025-01-17,HI,Government,Purchase,885500,499.0141,-62.1191,247.9,-2.6859,152,90,5.8999,5.9001,-3,-59.1191,1
2025-01-01,Linda King,3146419425,2025-01-17,MA,Conventional,NoCash-Out Refinance,536000,279.0218,-100.6679,140.5,22.5218,81,84,-24.5,-24.5,-3,-97.6679,6
2025-01-01,Andrew Lee,3072708919,2025-01-17,VA,Conventional,Purchase,283500,814.0921,-187.6561,337,34.0921,173,78,96,96,-3,-184.6561,1
2025-01-01,Emily White,7336082907,2025-01-10,IN,Conventional,Purchase,337500,405.948,-158.1111,76.1,46.848,158,125,,0,-3,-155.1111,3
2025-01-01,Kimberly Garcia,1621083488,2025-01-15,MA,Jumbo,Purchase,1400000,345.8589,-40.3929,156.3,5.2589,64,64.3,28,28,-3,-37.3929,6
2025-01-01,Daniel Martin,4498650784,2025-01-15,PA,Conventional,Purchase,324000,459.3346,-164.5741,167.6,47.7346,143,101,,0,-3,-161.5741,9
2025-01-01,Steven Robinson,9717339795,2025-01-16,OH,Jumbo,Cash-Out Refinance,79000,1007.5329,-665.6582,298.5,149.9329,359.9,200,-0.4,-0.4,-3,-662.6582,4
2025-01-01,Susan Miller,5569460720,2025-01-15,CT,Government,Purchase,354375,645.9551,-150.7248,317,-3.0448,224,78.0001,14.9999,14.9999,-2.9999,-147.7249,1
2025-01-01,Karen Martin,2349833659,2025-01-16,CO,Government,Purchase,370000,602.9846,-144.4865,246,-8.0154,100,265,,0,-3,-141.4865,4
2025-01-01,Charles King,3409889264,2025-01-16,CA,Government,Purchase,648656,644.0163,-83.7053,287.2,6.6163,150,205,-2.4,-2.4,-3,-80.7053,5
2025-01-01,Robert White,9448819445,2025-01-16,OH,Government,Purchase,131572,448.3814,-400.8809,212.5,47.881,100,250,-80.9998,-80.9998,-2.9999,-397.881,2
2025-01-01,Joshua Wilson,7652698256,2025-01-16,CO,Government,Purchase,388400,625.0349,-137.7837,271,-7.3653,100,265,-1.7999,-1.7999,-3,-134.7837,3
2025-01-01,William Jackson,7191629312,2025-01-16,WI,Government,Purchase,294405,850.7984,-180.8162,374.3,-18.5017,195.0001,300,,0,-2.9999,-177.8163,1
2025-01-01,Robert White,5186949871,2025-01-16,OH,Conventional,Purchase,6700,-2791.3284,-3,0,-343.5224,,,,-2447.806,-3,,2
2025-01-01,Betty Jackson,5473628843,2025-01-17,FL,Jumbo,Purchase,255000,521.1031,-197.4706,184.3,36.1031,54.3,202.6,21.9,21.9,-3,-194.4706,1
2025-01-01,James Garcia,9826412583,2025-01-17,IL,Conventional,Purchase,448000,180.0569,-113.692,208.2,-208.5431,148,88,-27.8,-27.8,-3,-110.692,4
2025-01-01,Anthony Jones,9885740396,2025-01-17,WY,Conventional,Purchase,349125,331.7144,-145.0409,146.4,46.5143,130.0001,24,-7.5999,-7.6001,-3.0001,-142.0408,3
2025-01-01,Daniel Perez,518159798,2025-01-17,FL,Conventional,Purchase,467000,116.0356,-109.1884,6.5,23.5356,103,24,-20.5,-20.5,-3,-106.1884,5
2025-01-01,Charles Smith,6909416054,2025-01-17,CO,Conventional,Purchase,330400,552.3432,-153.0908,256.5,48.8432,188,78,-9.5,-9.5,-3,-150.0908,3
2025-01-01,Elizabeth Moore,5032927059,2025-01-17,MN,Conventional,Purchase,15000,-1248.08,-3,0,-154.78,,,,-1093.3,-3,,3
2025-01-01,David Garcia,5245071670,2025-01-17,UT,Government,Purchase,265487,601.1507,-189.7889,236.9,-3.5489,246,119.9998,0.8999,0.8999,-3.0001,-186.7888,1
2025-01-01,Joshua Allen,1280609818,2025-01-17,GA,Jumbo,Purchase,284000,354.9497,-177.6127,40.6,22.8497,99.5,195.6,-1.8,-1.8,-3,-174.6127,1
2025-01-01,James Jackson,9647770686,2025-01-17,NJ,Conventional,Purchase,342400,459.474,-147.8306,224.3,39.5742,220,77,-50.7001,-50.7001,-3,-144.8306,5
2025-01-01,Mark Thompson,719951771,2025-01-06,CA,Conventional,Purchase,616550,461.1518,-87.9081,218.8,19.7517,115.0001,100,3.8,3.8,-3.0001,-84.908,2
2025-01-01,Patricia Davis,746021565,2025-01-06,SC,Conventional,Purchase,90000,634.7133,-584.6667,239.5,143.2133,130.8,110,5.6,5.6,-3,-581.6667,5
2025-01-01,John Flores,5149122483,2025-01-17,WA,Conventional,Purchase,378000,580.4471,-134.1905,260.9,30.5471,165,124,,0,-3,-131.1905,2
2025-01-01,Karen Thompson,2253080514,2025-01-17,IL,Conventional,Purchase,5000,-3726,-3,0,-446,,,,-3280,-3,,1
2025-01-01,Linda Ramirez,6774643994,2025-01-17,IL,Conventional,Purchase,266750,674.4567,-188.9046,306.7,55.3563,199.0002,102,5.7001,5.7001,-3.0002,-185.9044,5
2025-01-01,Sandra Allen,6164600632,2025-01-06,IL,Conventional,Purchase,444800,460.2183,-120.6933,204.3,31.5182,158,106.2001,-19.9,-19.9,-3,-117.6933,2
2025-01-01,Karen Hill,5079996745,2025-01-17,AZ,Government,Purchase,536000,645.4616,-95.5187,265.4,-3.1384,209,24,75.1,75.1,-3,-92.5187,2
2025-01-01,William Flores,5184819677,2025-01-17,TX,Conventional,Cash-Out Refinance,572800,322.5914,-89.5747,157.3,20.2912,143.6,105,-51.7999,-51.7999,-3,-86.5747,4
2025-01-01,Christopher Williams,8438455952,2025-01-06,CA,Conventional,Purchase,1088000,223.8101,-51.1158,56.4,10.5101,104,55.1,-1.1,-1.1,-3,-48.1158,2
2025-01-01,Karen Sanchez,5707364413,2025-01-06,AZ,Government,Purchase,368109,709.122,-145.2132,313.5,37.1222,254.4999,120.0001,-8.0001,-8.0001,-2.9999,-142.2133,3
2025-01-01,Mark King,2181158338,2025-01-17,FL,Conventional,Purchase,298000,373.5513,-169.4094,156.9,52.8513,113,77,-13.1,-13.1,-3,-166.4094,2
2025-01-01,Elizabeth Scott,9803010168,2025-01-17,VA,Government,Purchase,856000,145.7761,-60.9322,79.8,-2.6239,113,100,-72.2,-72.2,-3,-57.9322,1
2025-01-01,Patricia Young,8406754050,2025-01-17,FL,Jumbo,Purchase,700000,415.0204,-73.8429,213.5,11.9204,119.5,117.9,-23.9,-23.9,-3,-70.8429,1
2025-01-01,Nancy Sanchez,5333281529,2025-01-17,WI,Jumbo,Purchase,1140000,60.0361,-46.5,44.5,14.0361,48,39.5,-43,-43,-3,-43.5,2
2025-01-01,Karen Thompson,235525741,2025-01-17,IL,Conventional,Purchase,364000,201.0918,-139.2363,124.8,42.6918,150,66,-91.2,-91.2,-3,-136.2363,2
2025-01-01,Donald King,8520129013,2025-01-17,TX,Jumbo,Purchase,183800,240.1183,-271.1175,-73.2,74.6181,87,244.2002,-92.5,0,-3,-268.1175,2
2025-01-01,Kimberly Young,680668404,2025-01-06,IL,Conventional,Purchase,277504,740.0632,-191.6459,330.9,51.3629,173,130.9999,26.9002,26.9002,-3,-188.6459,3
2025-01-01,Mark King,5612623425,2025-01-10,MI,Conventional,Purchase,189000,672.7328,-279.9841,297.1,77.9328,182.5,114,0.6,0.6,-3,-276.9841,1
2025-01-01,Sarah King,6774169528,2025-01-10,IL,Government,Purchase,134000,607.9642,-393.6716,245.1,-12.5358,217.6,154,1.9,1.9,-3,-390.6716,5
2025-01-01,Christopher Taylor,5563883848,2025-01-10,UT,Government,Purchase,444303,730.5593,-120.825,311.2,25.8594,219.5,179.9999,-3,-3,-3,-117.825,3
2025-01-01,Andrew Rodriguez,7436062631,2025-01-10,NC,Government,Purchase,281745,725.9177,-188.8062,310.6,46.6177,256.5,120,-3.9,-3.9,-2.9999,-185.8063,2
2025-01-01,Jessica Scott,8908477522,2025-01-10,CT,Conventional,Purchase,409992,613.298,-130.6855,352.1,37.5981,150,71.9999,0.8,0.8,-3.0001,-127.6854,4
2025-01-01,Steven Jackson,4094473789,2025-01-17,IL,Conventional,Purchase,272000,659.4482,-185.0588,301.3,45.3482,175,78,29.9,29.9,-3,-182.0588,2
2025-01-01,Donald Thompson,8384085070,2025-01-17,MI,Government,Purchase,218762,738.7557,-229.3648,339.2,70.5557,243.0002,119.9998,-26.9,-7.1,-3.0001,-226.3647,3
2025-01-01,Steven Jackson,6697009162,2025-01-17,IL,Jumbo,Purchase,1125000,182.2261,-47.0178,94.5,9.4261,50,37.3,-4.5,-4.5,-3,-44.0178,1
2025-01-01,Ashley Garcia,2874593217,2025-01-17,CA,Jumbo,Purchase,424000,488.0243,-119.7925,224.9,18.6243,76.5,170.8,-1.4,-1.4,-3,-116.7925,2
2025-01-01,Kimberly Taylor,9234867746,2025-01-17,IL,Conventional,Purchase,556000,451.425,-92.0647,185.4,27.025,160,79,,0,-3,-89.0647,2
2025-01-01,John Taylor,3719994801,2025-01-17,IL,Conventional,Purchase,244000,515.0168,-205.9508,220,64.0168,159,80,-4,-4,-3,-202.9508,3
2025-01-01,Barbara Taylor,3205903656,2025-01-17,IL,Conventional,Purchase,407915,468.6082,-124.3977,179.6,52.0081,146,91.0001,,0,-2.9999,-121.3978,3
2025-01-01,Donald Thompson,1015133271,2025-01-17,IL,Government,Cash-Out Refinance,222832,994.2175,-225.2302,444.1,47.9177,308.0002,78,58.0998,58.0998,-3,-222.2302,4
2025-01-01,Joshua Garcia,885098535,2025-01-17,IL,Conventional,Purchase,586000,497.3896,-87.5051,241.3,23.4896,150,100,-8.7,-8.7,-3,-84.5051,4
2025-01-01,Kimberly Johnson,7114988343,2025-01-19,MA,Conventional,Cash-Out Refinance,105265,475.2682,-3,,25.2677,450.0005,,,,-3,,1
2025-01-01,Ashley Thompson,1499592308,2025-01-19,NJ,Conventional,Cash-Out Refinance,122388,449.0032,-3.0003,,-0.9968,450,,,,-3.0003,,1
2025-01-01,Betty Miller,4115041508,2025-01-20,CA,Conventional,Purchase,520000,353.6698,-98.3654,175,3.6698,,175,,,-3,-95.3654,1
2025-01-01,Jessica Lewis,5980239687,2025-01-20,TX,Government,Purchase,314223,524.3654,-72.8868,309.2,30.2651,133.5001,300,-124.2999,-124.2999,-3.0001,-69.8867,4
2025-01-01,Emily Davis,2386981351,2025-01-20,MA,Conventional,Purchase,580000,349.0612,-93.2586,175,-0.9388,,175,,,-3,-90.2586,1
2025-01-01,Jessica Allen,5950252173,2025-01-20,WA,Conventional,Cash-Out Refinance,750000,5.8767,-72.8,,-0.79,,6.6667,,,-3,-69.8,2
2025-01-01,Betty Brown,794954092,2025-01-21,NY,Conventional,Purchase,588000,252.074,-87.3367,121.6,14.074,50,104,-18.8,-18.8,-3,-84.3367,2
2025-01-01,Mark King,8689464954,2025-01-21,FL,Conventional,Purchase,116250,659.7042,-429.581,167.3,100.8034,233.0004,110,24.3002,24.3002,-3.0004,-426.5806,2
2025-01-01,Nancy Jackson,2145666049,2025-01-17,AZ,Government,Cash-Out Refinance,390720,870.8262,-136.9835,420.4,15.1262,184.7,250,0.3,0.3,-3.0001,-133.9834,3
2025-01-01,William Jackson,3863303839,2025-01-17,WI,Government,Purchase,247203,889.5711,-214.7693,422.9,-3.9292,174.9999,300,-2.1998,-2.1998,-3,-211.7693,5
2025-01-01,Joseph Thompson,8582599557,2025-01-17,WI,Conventional,Purchase,350000,539.8034,-152.5714,248.1,45.5034,145,105,-1.9,-1.9,-3,-149.5714,5
2025-01-01,Richard Allen,5805065055,2025-01-15,NJ,Conventional,Purchase,285000,574.4144,-186.6842,260,52.4144,183,75,2,2,-3,-183.6842,7
2025-01-01,Barbara Lopez,5530775339,2025-01-17,IL,Conventional,Purchase,92500,706.0135,-568.9459,240.5,100.5135,150,215,,0,-3,-565.9459,4
2025-01-01,Ashley Hernandez,3970297079,2025-01-17,TN,Conventional,Purchase,159900,737.2564,-330.3921,195,122.2564,145,275,,0,-3,-327.3921,6
2025-01-01,Sandra Moore,8256590486,2025-01-17,IL,Government,Cash-Out Refinance,245217,1023.3222,-216.4846,510.2,-2.3783,229.9,275.0001,5.3002,5.3002,-3.0002,-213.4844,2
2025-01-01,Mark Torres,4964150422,2025-01-17,CT,Conventional,Purchase,226955,407.4867,-233.6627,265.3,-13.2132,154.9999,170.0002,-84.8001,-84.8001,-3.0002,-230.6625,2
2025-01-01,Andrew Moore,4828738938,2025-01-17,IL,Government,Purchase,277382,829.5917,-191.7287,371.7,6.1918,190.5001,250,5.5999,5.5999,-2.9998,-188.7289,1
2025-01-01,Robert White,659814016,2025-01-17,FL,Jumbo,Cash-Out Refinance,340000,753.5918,-156.9706,176.3,28.8918,100,250,99.2,99.2,-3,-153.9706,4
2025-01-01,Lisa Martin,5862570476,2025-01-17,CO,Government,Purchase,390723,474.7454,-136.9825,162.5,-2.7546,105,265,-27.5,-27.5,-3.0001,-133.9824,3
2025-01-01,Andrew Moore,586773462,2025-01-17,IL,Conventional,Purchase,264100,669.4425,-201.2204,323.8,24.8429,175,215,-34.6002,-34.6002,-3,-198.2204,7
2025-01-01,Margaret Davis,5518648717,2025-01-17,MI,Conventional,NoCash-Out Refinance,244000,713.6066,-217.5492,304.6,39.0066,150,220,,0,-3,-214.5492,2
2025-01-01,Lisa Martin,8201888859,2025-01-17,TX,Government,Purchase,205214,785.5251,-258.0994,410.6,60.3248,220.0001,275.0002,-90.2,-90.2,-2.9998,-255.0996,1
2025-01-01,Andrew Scott,3485742406,2025-01-17,FL,Government,Purchase,337095,764.0373,-158.2975,274.9,-26.4629,170.0001,350.0001,-2.2,-2.2,-3,-155.2975,2
2025-01-01,Ashley Miller,5165066680,2025-01-17,NC,Government,Purchase,307500,381.827,-173.2439,175.8,-25.573,170,150,-44.2,-44.2,-3,-170.2439,4
2025-01-01,Karen Martin,3008651637,2025-01-17,CO,Conventional,Purchase,600000,475.6645,-90.25,221.3,21.7645,80,230,-38.7,-38.7,-3,-87.25,4
2025-01-01,Joseph Gonzalez,6833922119,2025-01-17,SC,Conventional,Purchase,181390,431.4515,-291.6049,150,88.6521,160,150,-58.6003,-58.6003,-3.0002,-288.6047,1
2025-01-01,Kimberly Sanchez,1308192227,2025-01-17,TX,Conventional,Purchase,380000,311.7353,-70.0526,140.1,20.2353,150,,0.7,0.7,,-70.0526,1
2025-01-01,Sarah Moore,850424689,2025-01-17,AZ,Government,Purchase,391367,-0.7619,-68.018,-418.5,-17.3622,350.0001,,43.2001,41.9001,,-68.018,1
2025-01-01,Joshua King,484230094,2025-01-13,NY,Conventional,Purchase,528000,245.3718,-102.1477,-5.2,26.9718,146,100,-11.2,-11.2,-3,-99.1477,2
